book,bookLabel,title,authorLabel
http://www.wikidata.org/entity/Q4729627,All She Was Worth,火車,Miyuki Miyabe
http://www.wikidata.org/entity/Q4640888,58 Minutes,58 Minutes,Walter Wager
http://www.wikidata.org/entity/Q4764321,"Angélique, the Marquise of the Angels","Angélique, Marquise des Anges",Anne Golon
http://www.wikidata.org/entity/Q4469336,The Fortunes of Captain Blood,,Rafael Sabatini
http://www.wikidata.org/entity/Q4681145,Addie Pray,,Joe David Brown
http://www.wikidata.org/entity/Q4660252,A Town Like Alice,A town like Alice,Nevil Shute
http://www.wikidata.org/entity/Q4875082,Bazaar-e-Husn,,Premchand
http://www.wikidata.org/entity/Q4830736,Ay Carmela,,José Sanchis Sinisterra
http://www.wikidata.org/entity/Q4656219,A Cup of Kindness,,Ben Travers
http://www.wikidata.org/entity/Q4770211,Another Bullshit Night in Suck City,Another Bullshit Night in Suck City,Nick Flynn
http://www.wikidata.org/entity/Q4899726,Beware of the Dog,Beware of the Dog,Roald Dahl
http://www.wikidata.org/entity/Q4657543,A Kestrel for a Knave,A Kestrel for a Knave,Barry Hines
http://www.wikidata.org/entity/Q4447957,Son of the Morning Star,,Evan S. Connell
http://www.wikidata.org/entity/Q4738955,Am kürzeren Ende der Sonnenallee,Am kürzeren Ende der Sonnenallee,Thomas Brussig
http://www.wikidata.org/entity/Q4881313,Being There,Being There,Jerzy Kosiński
http://www.wikidata.org/entity/Q4928740,Blue/Orange,Blue/Orange,Joe Penhall
http://www.wikidata.org/entity/Q4820181,Audrey Rose,,Frank De Felitta
http://www.wikidata.org/entity/Q4400679,The Puppet Masters,The Puppet Masters,Robert A. Heinlein
http://www.wikidata.org/entity/Q4672590,Accidental Empires,Accidental Empires,Robert X. Cringely
http://www.wikidata.org/entity/Q4867092,Basil,Basil,Wilkie Collins
http://www.wikidata.org/entity/Q4685705,Adrienne Lecouvreur,,Ernest Legouvé
http://www.wikidata.org/entity/Q4790225,"Ariane, jeune fille russe","Ariane, jeune fille russe",Jean Schopfer
http://www.wikidata.org/entity/Q4657013,"A Girl, a Man, and a River",The Floods of Fear,Ward Hawkins
http://www.wikidata.org/entity/Q4699312,Aithihyamala,,Kottarathil Sankunni
http://www.wikidata.org/entity/Q4685705,Adrienne Lecouvreur,,Eugène Scribe
http://www.wikidata.org/entity/Q4631868,24 Hours,,Greg Iles
http://www.wikidata.org/entity/Q4778395,Anywhere But Here,Anywhere but Here,Mona Simpson
http://www.wikidata.org/entity/Q4782694,Aquamarine,Aquamarine,Alice Hoffman
http://www.wikidata.org/entity/Q4876465,Bear Island,Bear Island,Alistair MacLean
http://www.wikidata.org/entity/Q4677176,The Treasure of the Sierra Madre,Der Schatz der Sierra Madre,B. Traven
http://www.wikidata.org/entity/Q4660427,A Very Private Gentleman,,Martin Booth
http://www.wikidata.org/entity/Q4657575,A Kind of Loving,A Kind of Loving,Stan Barstow
http://www.wikidata.org/entity/Q4749187,Amy Foster,Amy Foster,Joseph Conrad
http://www.wikidata.org/entity/Q4868232,Bastard Out of Carolina,Bastard Out of Carolina,Dorothy Allison
http://www.wikidata.org/entity/Q4411223,"When Your Own Dogs Are Fighting, a Strange Dog Should Not Meddle",,Alexander Ostrovsky
http://www.wikidata.org/entity/Q4802856,As Cool As I Am,As Cool As I Am,Pete Fromm
http://www.wikidata.org/entity/Q4658244,A Mighty Heart,,Mariane Pearl
http://www.wikidata.org/entity/Q4494517,Hadassah: One Night with the King,Hadassah: One Night with the King,Tommy Tenney
http://www.wikidata.org/entity/Q4675044,St. Ives,,Robert Louis Stevenson
http://www.wikidata.org/entity/Q4780894,Appaloosa,Appaloosa,Robert B. Parker
http://www.wikidata.org/entity/Q4459778,"Farewell, My Lovely","""Farewell, My Lovely""",Raymond Chandler
http://www.wikidata.org/entity/Q4675044,St. Ives,,Arthur Quiller-Couch
http://www.wikidata.org/entity/Q4752722,Bruce Lee: The Man Only I Knew,Bruce Lee: The Man Only I Knew,Linda Lee Cadwell
http://www.wikidata.org/entity/Q4843429,The Mothman Prophecies,The Mothman Prophecies,John Keel
http://www.wikidata.org/entity/Q4676514,Across the Wide Missouri,,Bernard DeVoto
http://www.wikidata.org/entity/Q4658123,A Map of the World,A Map of the World,Jane Hamilton
http://www.wikidata.org/entity/Q4570326,Tribulation Force,Tribulation Force,Tim LaHaye
http://www.wikidata.org/entity/Q4728728,All Fall Down,All Fall Down,James Leo Herlihy
http://www.wikidata.org/entity/Q4805064,Ashik Kerib,,Mikhail Lermontov
http://www.wikidata.org/entity/Q4892107,Berkeley Square,,John L. Balderston
http://www.wikidata.org/entity/Q4936926,Body of Lies,Body of Lies,David Ignatius
http://www.wikidata.org/entity/Q4863771,Barrister Parvateesam,బారిస్టర్ పార్వతీశం,Mokkapati Narasimha Sastry
http://www.wikidata.org/entity/Q4840813,Badge of Evil,,Whit Masterson
http://www.wikidata.org/entity/Q4883824,Belles on Their Toes,Belles on Their Toes,"Frank Bunker Gilbreth, Jr."
http://www.wikidata.org/entity/Q4528248,A Magician in Town,Шёл по городу волшебник,Yuri Tomin
http://www.wikidata.org/entity/Q4592142,The Last King of Scotland,The Last King of Scotland,Giles Foden
http://www.wikidata.org/entity/Q4854988,Bang the Drum Slowly,Bang the Drum Slowly,Mark Harris
http://www.wikidata.org/entity/Q4659226,A Ring of Endless Light,A Ring of Endless Light,Madeleine L'Engle
http://www.wikidata.org/entity/Q4764321,"Angélique, the Marquise of the Angels","Angélique, Marquise des Anges",Serge Golon
http://www.wikidata.org/entity/Q4946762,Bortreist på ubestemt tid,,Sigrun Krokvik
http://www.wikidata.org/entity/Q4659417,A Separate Peace,A Separate Peace,John Knowles
http://www.wikidata.org/entity/Q4725664,Alibi,Alibi,Michael Morton
http://www.wikidata.org/entity/Q4880234,Beezus and Ramona,Beezus and Ramona,ಬೆವರ್ಲಿ ಕ್ಲಿಯರಿ
http://www.wikidata.org/entity/Q4659645,A Soldier's Play,,Charles Fuller
http://www.wikidata.org/entity/Q4570326,Tribulation Force,Tribulation Force,Jerry B. Jenkins
http://www.wikidata.org/entity/Q4952057,Boy A,Boy A,Jonathan Trigell
http://www.wikidata.org/entity/Q4750257,An Unsuitable Job for a Woman,An Unsuitable Job for a Woman,P. D. James
http://www.wikidata.org/entity/Q4410249,The Light of Asia,The Light of Asia,Edwin Arnold
http://www.wikidata.org/entity/Q4468731,Jack's Return Home,Jack's Return Home,Ted Lewis
http://www.wikidata.org/entity/Q5284135,Divine Secrets of the Ya-Ya Sisterhood,Divine Secrets of the Ya-Ya Sisterhood,Rebecca Wells
http://www.wikidata.org/entity/Q5239187,The Magnificent Ambersons,The Magnificent Ambersons,Booth Tarkington
http://www.wikidata.org/entity/Q5141601,Coins in the Fountain,Coins in the Fountain,John H. Secondari
http://www.wikidata.org/entity/Q5151111,"Come Back to the Five and Dime, Jimmy Dean, Jimmy Dean",,Ed Graczyk
http://www.wikidata.org/entity/Q5378136,"English, August","English, August",Upamanyu Chatterjee
http://www.wikidata.org/entity/Q5369359,Fukurō no Shiro,,Ryōtarō Shiba
http://www.wikidata.org/entity/Q5265782,Detour,Detour,Martin Goldsmith
http://www.wikidata.org/entity/Q5358708,Elegy for Iris,,John Bayley
http://www.wikidata.org/entity/Q5298663,Dorothy Vernon of Haddon Hall,Dorothy Vernon of Haddon Hall,Charles Major
http://www.wikidata.org/entity/Q5243353,Once Were Warriors,Once Were Warriors,Alan Duff
http://www.wikidata.org/entity/Q5048627,Cash: The Autobiography,,Johnny Cash
http://www.wikidata.org/entity/Q5261467,Derby Girl,Derby Girl,Shauna Cross
http://www.wikidata.org/entity/Q5234788,David Harum,David Harum,Edward Noyes Westcott
http://www.wikidata.org/entity/Q5104196,The Berlin Stories,The Berlin Stories,Christopher Isherwood
http://www.wikidata.org/entity/Q5241443,Stuart Little,Stuart Little,E. B. White
http://www.wikidata.org/entity/Q5254891,Deluge,,S. Fowler Wright
http://www.wikidata.org/entity/Q5216129,Dangerous Obsession,,N. J. Crisp
http://www.wikidata.org/entity/Q5153308,Common Clay,,
http://www.wikidata.org/entity/Q5038968,"Careful, He Might Hear You","""Careful, He Might Hear You""",Sumner Locke Elliott
http://www.wikidata.org/entity/Q5207991,Daddy,Daddy,Danielle Steel
http://www.wikidata.org/entity/Q5261299,Derailed,Derailed,James Siegel
http://www.wikidata.org/entity/Q5230010,Fletch,Fletch,Gregory Mcdonald
http://www.wikidata.org/entity/Q5272020,Diary of a Mad Black Woman,,Tyler Perry
http://www.wikidata.org/entity/Q5179283,Covert-One series,,
http://www.wikidata.org/entity/Q5247069,Death,,Woody Allen
http://www.wikidata.org/entity/Q5049610,Castaway,Castaway,Lucy Irvine
http://www.wikidata.org/entity/Q5089344,Cheerful Weather for the Wedding,Cheerful Weather for the Wedding,Julia Strachey
http://www.wikidata.org/entity/Q5142221,Cold Comfort Farm,Cold Comfort Farm,Stella Gibbons
http://www.wikidata.org/entity/Q5073224,Chaplin: His Life and Art,Chaplin: His Life and Art,David Robinson
http://www.wikidata.org/entity/Q5250353,Deep Water,,Patricia Highsmith
http://www.wikidata.org/entity/Q5296821,Donovan's Brain,Donovan's Brain,Curt Siodmak
http://www.wikidata.org/entity/Q5002712,Butley,,Simon Gray
http://www.wikidata.org/entity/Q5380166,Enter Laughing,,Joseph Stein
http://www.wikidata.org/entity/Q5245113,Dead Calm,Dead Calm,Charles Williams
http://www.wikidata.org/entity/Q5256525,Den siste revejakta,,Ingvar Ambjørnsen
http://www.wikidata.org/entity/Q5223610,Darker than Amber,Darker than Amber,John D. MacDonald
http://www.wikidata.org/entity/Q5167312,Cool It: The Skeptical Environmentalist's Guide to Global Warming,Køl af,Bjørn Lomborg
http://www.wikidata.org/entity/Q5099115,Chilly Scenes of Winter,,Ann Beattie
http://www.wikidata.org/entity/Q5194776,Curious George,Curious George,Margret Rey
http://www.wikidata.org/entity/Q5037797,Caravans,Caravans,James A. Michener
http://www.wikidata.org/entity/Q5305467,Dragonwyck,Dragonwyck,Anya Seton
http://www.wikidata.org/entity/Q5245307,Dead Man Walking,,Helen Prejean
http://www.wikidata.org/entity/Q5063502,The Orange Girl,,Jostein Gaarder
http://www.wikidata.org/entity/Q5154243,Communion,Communion,Whitley Strieber
http://www.wikidata.org/entity/Q5264340,Design for Living,,Noël Coward
http://www.wikidata.org/entity/Q5308061,Driving Miss Daisy,,Alfred Uhry
http://www.wikidata.org/entity/Q5102367,Chitrochor,চিত্রচোর,Sharadindu Bandyopadhyay
http://www.wikidata.org/entity/Q5085965,Charlotte Gray,Charlotte Gray,Sebastian Faulks
http://www.wikidata.org/entity/Q5298697,Dorothy of Oz,Dorothy of Oz,Roger S. Baum
http://www.wikidata.org/entity/Q5372480,Thunderstorm,,Cao Yu
http://www.wikidata.org/entity/Q5032040,Candy: A Novel of Love and Addiction,Candy: A Novel of Love and Addiction,Luke Davies
http://www.wikidata.org/entity/Q5175678,Cotton Comes to Harlem,Cotton Comes to Harlem,Chester Himes
http://www.wikidata.org/entity/Q5252764,Dekada '70,,Lualhati Bautista
http://www.wikidata.org/entity/Q5170708,Coriolanus,,Bertolt Brecht
http://www.wikidata.org/entity/Q5139752,Coco and Igor,,Chris Greenhalgh
http://www.wikidata.org/entity/Q5309283,Drums Along the Mohawk,Drums Along the Mohawk,Walter D. Edmonds
http://www.wikidata.org/entity/Q5328900,East Lynne,,Ellen Wood
http://www.wikidata.org/entity/Q5149134,Colossus,Colossus,Dennis Feltham Jones
http://www.wikidata.org/entity/Q5391592,Q5391592,Crónica del rey pasmado,Gonzalo Torrente Ballester
http://www.wikidata.org/entity/Q5167303,Cool Hand Luke,,Donn Pearce
http://www.wikidata.org/entity/Q5042539,Ice Station Zebra,Ice Station Zebra,Alistair MacLean
http://www.wikidata.org/entity/Q5179597,Cowboys for Christ,Cowboys for Christ,Robin Hardy
http://www.wikidata.org/entity/Q5283780,Diva,,Daniel Odier
http://www.wikidata.org/entity/Q5102329,Chitralekha,,Bhagwati Charan Verma
http://www.wikidata.org/entity/Q5196946,Cutter and Bone,,Newton Thornburg
http://www.wikidata.org/entity/Q5116170,We of the Never Never,We of the Never Never,Jeannie Gunn
http://www.wikidata.org/entity/Q5247280,Death and the Compass,La muerte y la brújula,Jorge Luis Borges
http://www.wikidata.org/entity/Q5354509,Election,Election,Tom Perrotta
http://www.wikidata.org/entity/Q5331173,Easy Virtue,,Noël Coward
http://www.wikidata.org/entity/Q5296635,Donnie Brasco: My Undercover Life in the Mafia,Donnie Brasco: My Undercover Life in the Mafia,Joseph D. Pistone
http://www.wikidata.org/entity/Q5016473,Cadillac Desert,,Marc Reisner
http://www.wikidata.org/entity/Q4997861,Bunny Lake Is Missing,Bunny Lake Is Missing,Merriam Modell
http://www.wikidata.org/entity/Q5194776,Curious George,Curious George,H. A. Rey
http://www.wikidata.org/entity/Q5265431,Destry Rides Again,Destry Rides Again,Frederick Schiller Faust
http://www.wikidata.org/entity/Q5287384,Doctor Slaughter,,Paul Theroux
http://www.wikidata.org/entity/Q5005224,Bør Børson jr.,,Johan Falkberget
http://www.wikidata.org/entity/Q5376793,Enemy at the Gates: The Battle for Stalingrad,Enemy at the Gates: The Battle for Stalingrad,William Craig
http://www.wikidata.org/entity/Q5374210,Empire of the Ants,Empire of the Ants,H. G. Wells
http://www.wikidata.org/entity/Q5095462,Chicago,Chicago,Maurine Dallas Watkins
http://www.wikidata.org/entity/Q5156663,Complicity,Complicity,Iain Banks
http://www.wikidata.org/entity/Q5090595,Chemmeen,ചെമ്മീന്,Thakazhi Sivasankara Pillai
http://www.wikidata.org/entity/Q5136636,Cluny Brown,Cluny Brown,Margery Sharp
http://www.wikidata.org/entity/Q5149990,Columbus,,Rafael Sabatini
http://www.wikidata.org/entity/Q5021876,Called Back,,Hugh Conway
http://www.wikidata.org/entity/Q5190000,Cruising,Cruising,Gerald Walker
http://www.wikidata.org/entity/Q5211878,Damage,Damage,Josephine Hart
http://www.wikidata.org/entity/Q5121470,Circle of Friends,Circle of Friends,Maeve Binchy
http://www.wikidata.org/entity/Q4996241,Sun Storm,Solstorm,Åsa Larsson
http://www.wikidata.org/entity/Q5247208,Death Sentence,Death Sentence,Brian Garfield
http://www.wikidata.org/entity/Q5380174,Enter Sir John,,Clemence Dane
http://www.wikidata.org/entity/Q5141074,Cogan's Trade,Cogan's Trade,George V. Higgins
http://www.wikidata.org/entity/Q5085169,Charlie M,,Brian Freemantle
http://www.wikidata.org/entity/Q5180395,Cracking India,Cracking India,Bapsi Sidhwa
http://www.wikidata.org/entity/Q5227523,Witness for the Prosecution,Witness for the Prosecution,Agatha Christie
http://www.wikidata.org/entity/Q5245119,Dead Cert,,Dick Francis
http://www.wikidata.org/entity/Q5296821,Donovan's Brain,Le Cerveau du nabab,Curt Siodmak
http://www.wikidata.org/entity/Q5246920,Dear Octopus,,Dodie Smith
http://www.wikidata.org/entity/Q5380174,Enter Sir John,,Helen de Guerry Simpson
http://www.wikidata.org/entity/Q5226350,Sorekara,それから,Natsume Sōseki
http://www.wikidata.org/entity/Q5255573,The Hunt for Red October,The Hunt for Red October,Tom Clancy
http://www.wikidata.org/entity/Q5693053,Hearts of Oak,,James A. Herne
http://www.wikidata.org/entity/Q5827036,El verdugo de Sevilla,,Enrique García Álvarez
http://www.wikidata.org/entity/Q5429797,"Fair Game: My Life as a Spy, My Betrayal by the White Hous","Fair Game: My Life as a Spy, My Betrayal by the White House",Valerie Plame
http://www.wikidata.org/entity/Q5625314,Gypsy: A Memoir,Gypsy: A Memoir,Gypsy Rose Lee
http://www.wikidata.org/entity/Q5463909,Focus,Focus,Arthur Miller
http://www.wikidata.org/entity/Q5501958,French Without Tears,,Terence Rattigan
http://www.wikidata.org/entity/Q5724235,Captain Fracasse,Le Capitaine Fracasse,Théophile Gautier
http://www.wikidata.org/entity/Q5504004,Friend,,
http://www.wikidata.org/entity/Q5646475,Blood and Sand,Sangre y arena,Vicente Blasco Ibáñez
http://www.wikidata.org/entity/Q5572447,The History Boys,The History Boys,Alan Bennett
http://www.wikidata.org/entity/Q5417648,Everybody's All-American,Everybody's All-American,Frank Deford
http://www.wikidata.org/entity/Q5437183,Fat City,Fat City,Leonard Gardner
http://www.wikidata.org/entity/Q5437578,Father Christmas,Father Christmas,Raymond Briggs
http://www.wikidata.org/entity/Q5684222,Hawaii,Hawaii,James A. Michener
http://www.wikidata.org/entity/Q5694683,"Heaven Knows, Mr. Allison","Heaven Knows, Mr. Allison",Charles Shaw
http://www.wikidata.org/entity/Q5772014,His Grace Gives Notice,,"Laura, Lady Troubridge"
http://www.wikidata.org/entity/Q5674228,Anacleto se divorcia,,Pedro Muñoz Seca
http://www.wikidata.org/entity/Q5744208,Agnes of God,,John Pielmeier
http://www.wikidata.org/entity/Q5689827,Headlong,,Emlyn Williams
http://www.wikidata.org/entity/Q5459317,Flight of the Intruder,Flight of the Intruder,Stephen Coonts
http://www.wikidata.org/entity/Q5605505,The Russia House,The Russia House,John le Carré
http://www.wikidata.org/entity/Q5429657,Fail-Safe,Fail-Safe,Eugene Burdick
http://www.wikidata.org/entity/Q5915883,Housekeeping,Housekeeping,Marilynne Robinson
http://www.wikidata.org/entity/Q5442717,Female,Female,Donald Henderson Clarke
http://www.wikidata.org/entity/Q5457222,Flaming Carrot Comics,Flaming Carrot Comics,
http://www.wikidata.org/entity/Q5827036,El verdugo de Sevilla,,Pedro Muñoz Seca
http://www.wikidata.org/entity/Q5901312,Hopscotch,,Brian Garfield
http://www.wikidata.org/entity/Q5449951,Finding Maubee,Finding Maubee,Albert H.Z. Carr
http://www.wikidata.org/entity/Q5642753,Hallam Foe,Hallam Foe,Peter Jinks
http://www.wikidata.org/entity/Q5905831,"Horseman, Pass By","Horseman, Pass By",Larry McMurtry
http://www.wikidata.org/entity/Q5917886,How It Was with Dooms,How It Was with Dooms,Xan Hopcraft
http://www.wikidata.org/entity/Q5526304,Gas Light,Gas Light,Patrick Hamilton
http://www.wikidata.org/entity/Q5457254,Flaming Youth,,Samuel Hopkins Adams
http://www.wikidata.org/entity/Q5840177,Waiting for the Hearse,Esperando la carroza,Jacobo Langsner
http://www.wikidata.org/entity/Q5557174,Ghost Story,,Peter Straub
http://www.wikidata.org/entity/Q5469860,Forlorn River,Forlorn River,Zane Grey
http://www.wikidata.org/entity/Q5900591,Historias del Kronen,Historias del Kronen,José Ángel Mañas
http://www.wikidata.org/entity/Q5559536,Gideon's Day,Gideon's Day,John Creasey
